Index,Team,G,Date,Site,Opponent,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,oFT,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
9476,Tennessee State,7,2014-11-29,N,St. Francis (NY),L,57,59,20,55,0.364,8,15,0.533,9,18,0.5,7,35,11,5,4,10,28,17.0,53.0,0.321,2.0,18.0,0.111,23.0,39.0,0.59,16.0,40.0,9.0,3.0,7.0,10.0,14.0
9477,Tennessee State,8,2014-12-02,,Hampton,L,54,62,17,54,0.315,4,17,0.235,16,26,0.615,12,40,6,4,4,14,23,17.0,56.0,0.304,4.0,22.0,0.182,24.0,32.0,0.75,13.0,43.0,4.0,7.0,6.0,12.0,23.0
9478,Tennessee State,9,2014-12-06,@,Lipscomb,L,68,77,24,53,0.453,10,21,0.476,10,16,0.625,6,25,13,7,1,19,23,29.0,58.0,0.5,6.0,17.0,0.353,13.0,24.0,0.542,9.0,31.0,18.0,8.0,2.0,12.0,17.0
9479,Tennessee State,10,2014-12-16,@,Southern Illinois,L,58,65,22,52,0.423,9,18,0.5,5,10,0.5,6,28,15,3,7,13,17,25.0,51.0,0.49,4.0,13.0,0.308,11.0,20.0,0.55,5.0,29.0,10.0,8.0,2.0,10.0,10.0
9480,Tennessee State,11,2014-12-19,@,Hampton,L,54,66,17,49,0.347,3,10,0.3,17,30,0.567,11,37,5,7,3,21,24,23.0,67.0,0.343,4.0,22.0,0.182,16.0,22.0,0.727,17.0,41.0,11.0,9.0,7.0,12.0,26.0
9481,Tennessee State,12,2014-12-21,@,Middle Tennessee,L,47,65,16,53,0.302,4,22,0.182,11,24,0.458,10,35,8,7,5,14,13,22.0,53.0,0.415,8.0,28.0,0.286,13.0,16.0,0.813,4.0,33.0,17.0,7.0,3.0,13.0,16.0
9482,Tennessee State,13,2014-12-27,@,Tennessee,L,46,67,17,47,0.362,11,23,0.478,1,5,0.2,7,22,14,3,2,15,9,23.0,54.0,0.426,13.0,29.0,0.448,8.0,12.0,0.667,11.0,33.0,18.0,9.0,4.0,9.0,14.0
9483,Tennessee State,14,2014-12-29,@,TCU,L,40,60,14,44,0.318,4,14,0.286,8,20,0.4,7,29,6,3,10,13,16,23.0,59.0,0.39,5.0,23.0,0.217,9.0,18.0,0.5,19.0,48.0,11.0,9.0,4.0,11.0,16.0
9484,Tennessee State,15,2014-12-31,,Kennesaw State,W,73,62,23,42,0.548,4,9,0.444,23,33,0.697,6,33,10,5,4,13,21,17.0,53.0,0.321,8.0,28.0,0.286,20.0,24.0,0.833,11.0,27.0,8.0,7.0,2.0,12.0,24.0
9485,Tennessee State,16,2015-01-03,,Southeast Missouri State,L,62,77,20,53,0.377,6,17,0.353,16,24,0.667,7,28,4,4,5,11,20,28.0,56.0,0.5,6.0,15.0,0.4,15.0,20.0,0.75,10.0,34.0,14.0,5.0,5.0,13.0,21.0
9486,Tennessee State,17,2015-01-07,,Eastern Illinois,L,57,64,21,54,0.389,7,22,0.318,8,11,0.727,8,32,14,5,4,14,21,22.0,54.0,0.407,7.0,23.0,0.304,13.0,20.0,0.65,7.0,27.0,13.0,8.0,4.0,7.0,12.0
9487,Tennessee State,18,2015-01-10,@,SIU Edwardsville,L,38,45,14,51,0.275,2,9,0.222,8,11,0.727,12,41,6,6,1,16,24,16.0,48.0,0.333,6.0,25.0,0.24,7.0,15.0,0.467,6.0,32.0,10.0,3.0,2.0,9.0,12.0
9488,Tennessee State,19,2015-01-15,@,Austin Peay,L,68,69,20,44,0.455,5,14,0.357,23,30,0.767,5,31,7,4,2,14,22,21.0,53.0,0.396,9.0,26.0,0.346,18.0,28.0,0.643,9.0,30.0,11.0,6.0,3.0,9.0,20.0
9489,Tennessee State,20,2015-01-17,@,Murray State,L,72,91,22,42,0.524,10,16,0.625,18,26,0.692,4,31,13,1,4,18,23,30.0,68.0,0.441,11.0,29.0,0.379,20.0,30.0,0.667,15.0,37.0,24.0,12.0,1.0,6.0,23.0
9490,Tennessee State,21,2015-01-25,,Belmont,L,55,63,15,45,0.333,4,17,0.235,21,27,0.778,8,25,4,11,4,15,31,17.0,41.0,0.415,9.0,26.0,0.346,20.0,31.0,0.645,8.0,32.0,11.0,5.0,4.0,16.0,22.0
9491,Tennessee State,22,2015-01-29,,Tennessee Tech,W,64,56,24,49,0.49,6,9,0.667,10,21,0.476,10,36,12,7,4,15,15,20.0,51.0,0.392,7.0,26.0,0.269,9.0,16.0,0.563,9.0,29.0,8.0,6.0,3.0,17.0,20.0
9492,Tennessee State,23,2015-01-31,,Jacksonville State,W,45,43,12,44,0.273,4,12,0.333,17,30,0.567,9,35,3,2,6,6,18,15.0,48.0,0.313,5.0,24.0,0.208,8.0,14.0,0.571,10.0,36.0,9.0,2.0,5.0,13.0,26.0
9493,Tennessee State,24,2015-02-05,@,Morehead State,L,57,72,20,56,0.357,4,15,0.267,13,16,0.813,12,28,13,7,4,11,10,28.0,53.0,0.528,10.0,26.0,0.385,6.0,9.0,0.667,8.0,32.0,19.0,9.0,8.0,13.0,16.0
9494,Tennessee State,25,2015-02-07,@,Eastern Kentucky,L,72,77,25,51,0.49,9,22,0.409,13,18,0.722,10,30,18,7,1,16,24,23.0,46.0,0.5,10.0,25.0,0.4,21.0,27.0,0.778,3.0,17.0,16.0,9.0,3.0,13.0,15.0
9495,Tennessee State,26,2015-02-12,@,Tennessee Tech,L,52,71,17,48,0.354,4,16,0.25,14,23,0.609,7,30,8,8,2,19,17,25.0,58.0,0.431,7.0,19.0,0.368,14.0,21.0,0.667,10.0,38.0,19.0,8.0,3.0,14.0,18.0
9496,Tennessee State,27,2015-02-14,,Eastern Kentucky,L,41,69,13,41,0.317,1,11,0.091,14,21,0.667,7,26,7,5,4,19,16,24.0,47.0,0.511,9.0,24.0,0.375,12.0,13.0,0.923,1.0,23.0,16.0,6.0,3.0,12.0,20.0
9497,Tennessee State,28,2015-02-21,@,Jacksonville State,L,50,55,19,46,0.413,3,17,0.176,9,10,0.9,3,25,8,6,3,13,19,17.0,49.0,0.347,3.0,17.0,0.176,18.0,24.0,0.75,9.0,32.0,11.0,4.0,5.0,9.0,13.0
9498,Tennessee State,29,2015-02-23,,Morehead State,L,70,86,21,41,0.512,6,14,0.429,22,33,0.667,6,24,9,5,3,15,21,29.0,55.0,0.527,7.0,21.0,0.333,21.0,26.0,0.808,8.0,31.0,17.0,11.0,0.0,10.0,29.0
9499,Tennessee State,30,2015-02-26,,Tennessee-Martin,L,52,69,18,52,0.346,8,16,0.5,8,15,0.533,9,26,6,3,0,5,19,24.0,46.0,0.522,7.0,20.0,0.35,14.0,21.0,0.667,9.0,37.0,7.0,1.0,1.0,7.0,14.0
9500,Tennessee State,31,2015-02-28,@,Belmont,L,62,88,24,57,0.421,6,19,0.316,8,13,0.615,5,26,17,6,3,12,19,33.0,61.0,0.541,15.0,32.0,0.469,7.0,10.0,0.7,9.0,37.0,28.0,3.0,0.0,13.0,16.0
9501,Tennessee Tech,1,2014-11-14,,NON-FBS-SCHOOL,W,83,29,33,72,0.458,4,15,0.267,13,23,0.565,25,60,16,13,7,14,12,8.0,53.0,0.151,4.0,25.0,0.16,9.0,12.0,0.75,9.0,28.0,6.0,8.0,3.0,21.0,18.0
9502,Tennessee Tech,2,2014-11-17,@,Southern California,L,58,70,23,68,0.338,1,18,0.056,11,18,0.611,19,36,8,8,3,15,23,21.0,47.0,0.447,4.0,10.0,0.4,24.0,34.0,0.706,6.0,30.0,11.0,11.0,5.0,17.0,15.0
9503,Tennessee Tech,3,2014-11-22,,Chattanooga,W,69,67,24,54,0.444,3,14,0.214,18,26,0.692,9,32,7,7,5,16,21,24.0,50.0,0.48,5.0,15.0,0.333,14.0,22.0,0.636,7.0,25.0,10.0,9.0,2.0,16.0,26.0
9504,Tennessee Tech,4,2014-11-24,,Southeastern Louisiana,W,81,62,30,56,0.536,8,20,0.4,13,18,0.722,10,35,23,3,6,15,16,23.0,58.0,0.397,2.0,19.0,0.105,14.0,17.0,0.824,7.0,22.0,9.0,9.0,3.0,12.0,20.0
9505,Tennessee Tech,5,2014-11-26,@,Southeastern Louisiana,L,68,86,27,63,0.429,5,16,0.313,9,13,0.692,9,29,11,5,2,14,17,29.0,56.0,0.518,11.0,26.0,0.423,17.0,22.0,0.773,10.0,36.0,19.0,3.0,2.0,14.0,16.0
9506,Tennessee Tech,6,2014-11-30,@,Tulane,L,68,73,26,57,0.456,5,18,0.278,11,16,0.688,11,26,13,4,2,11,13,31.0,58.0,0.534,6.0,18.0,0.333,5.0,7.0,0.714,9.0,28.0,9.0,7.0,1.0,12.0,13.0
9507,Tennessee Tech,7,2014-12-03,,Lipscomb,W,84,79,30,63,0.476,5,20,0.25,19,25,0.76,6,24,16,10,3,8,19,29.0,58.0,0.5,10.0,24.0,0.417,11.0,22.0,0.5,10.0,36.0,14.0,5.0,1.0,21.0,21.0
9508,Tennessee Tech,8,2014-12-07,,NON-FBS-SCHOOL,W,87,48,31,66,0.47,6,19,0.316,19,28,0.679,10,42,18,11,2,10,10,19.0,65.0,0.292,4.0,14.0,0.286,6.0,7.0,0.857,12.0,37.0,7.0,6.0,5.0,22.0,20.0
9509,Tennessee Tech,9,2014-12-13,@,Alabama,L,53,65,18,52,0.346,5,15,0.333,12,20,0.6,15,30,8,2,2,13,25,17.0,39.0,0.436,6.0,14.0,0.429,25.0,35.0,0.714,7.0,28.0,9.0,7.0,2.0,9.0,19.0
9510,Tennessee Tech,10,2014-12-15,@,North Florida,W,82,80,30,59,0.508,4,12,0.333,18,24,0.75,10,37,13,11,3,19,18,30.0,66.0,0.455,10.0,27.0,0.37,10.0,18.0,0.556,11.0,33.0,16.0,10.0,4.0,15.0,17.0
9511,Tennessee Tech,11,2014-12-19,@,Tennessee,L,58,61,23,50,0.46,8,21,0.381,4,6,0.667,10,27,13,6,2,15,16,22.0,50.0,0.44,5.0,11.0,0.455,12.0,18.0,0.667,11.0,28.0,11.0,8.0,5.0,10.0,9.0
9512,Tennessee Tech,12,2014-12-22,@,Kansas City,W,81,60,30,51,0.588,5,11,0.455,16,28,0.571,10,41,17,5,6,19,26,20.0,57.0,0.351,3.0,21.0,0.143,17.0,29.0,0.586,7.0,19.0,9.0,9.0,3.0,9.0,23.0
9513,Tennessee Tech,13,2014-12-29,,North Florida,W,87,84,32,69,0.464,5,18,0.278,18,22,0.818,14,38,15,5,3,6,17,31.0,61.0,0.508,10.0,23.0,0.435,12.0,20.0,0.6,10.0,34.0,13.0,5.0,3.0,9.0,15.0
9514,Tennessee Tech,14,2015-01-01,@,Eastern Illinois,L,59,61,21,57,0.368,3,15,0.2,14,20,0.7,10,40,10,6,5,12,18,22.0,53.0,0.415,8.0,21.0,0.381,9.0,19.0,0.474,6.0,28.0,13.0,7.0,2.0,11.0,14.0
9515,Tennessee Tech,15,2015-01-03,@,SIU Edwardsville,L,62,85,22,58,0.379,3,13,0.231,15,23,0.652,12,31,10,3,4,13,23,29.0,51.0,0.569,8.0,11.0,0.727,19.0,29.0,0.655,10.0,36.0,17.0,7.0,5.0,12.0,22.0
9516,Tennessee Tech,16,2015-01-08,,Murray State,L,67,83,22,59,0.373,8,18,0.444,15,25,0.6,12,40,13,3,4,15,20,30.0,67.0,0.448,8.0,21.0,0.381,15.0,25.0,0.6,9.0,30.0,18.0,7.0,5.0,5.0,22.0
9517,Tennessee Tech,17,2015-01-10,,Austin Peay,W,72,56,25,60,0.417,8,20,0.4,14,16,0.875,11,33,9,12,7,12,19,18.0,47.0,0.383,8.0,16.0,0.5,12.0,20.0,0.6,6.0,29.0,12.0,5.0,3.0,21.0,12.0
9518,Tennessee Tech,18,2015-01-15,,Tennessee-Martin,L,60,63,25,54,0.463,6,22,0.273,4,8,0.5,7,32,14,4,2,9,12,22.0,55.0,0.4,10.0,23.0,0.435,9.0,11.0,0.818,6.0,26.0,12.0,3.0,1.0,9.0,10.0
9519,Tennessee Tech,19,2015-01-17,@,Southeast Missouri State,L,61,65,23,57,0.404,6,20,0.3,9,13,0.692,10,33,10,5,1,13,19,21.0,53.0,0.396,8.0,24.0,0.333,15.0,28.0,0.536,7.0,31.0,14.0,8.0,6.0,8.0,18.0
9520,Tennessee Tech,20,2015-01-22,,Morehead State,L,74,78,25,50,0.5,5,13,0.385,19,25,0.76,9,22,6,4,8,13,23,24.0,52.0,0.462,3.0,14.0,0.214,27.0,31.0,0.871,13.0,28.0,6.0,10.0,0.0,10.0,21.0
9521,Tennessee Tech,21,2015-01-24,,Eastern Kentucky,W (1 OT),83,81,31,57,0.544,10,20,0.5,11,21,0.524,14,35,23,4,1,15,19,27.0,53.0,0.509,12.0,29.0,0.414,15.0,25.0,0.6,9.0,25.0,19.0,12.0,3.0,11.0,19.0
9522,Tennessee Tech,22,2015-01-29,@,Tennessee State,L,56,64,20,51,0.392,7,26,0.269,9,16,0.563,9,29,8,6,3,17,20,24.0,49.0,0.49,6.0,9.0,0.667,10.0,21.0,0.476,10.0,36.0,12.0,7.0,4.0,15.0,15.0
9523,Tennessee Tech,23,2015-01-31,@,Belmont,L,53,71,21,58,0.362,6,17,0.353,5,9,0.556,12,27,9,5,3,17,14,27.0,54.0,0.5,11.0,26.0,0.423,6.0,7.0,0.857,7.0,30.0,16.0,10.0,2.0,16.0,15.0
9524,Tennessee Tech,24,2015-02-07,,Jacksonville State,W,72,59,23,59,0.39,3,18,0.167,23,33,0.697,18,46,12,3,4,11,23,17.0,47.0,0.362,2.0,12.0,0.167,23.0,34.0,0.676,6.0,28.0,2.0,5.0,2.0,10.0,25.0
9525,Tennessee Tech,25,2015-02-12,,Tennessee State,W,71,52,25,58,0.431,7,19,0.368,14,21,0.667,10,38,19,8,3,14,18,17.0,48.0,0.354,4.0,16.0,0.25,14.0,23.0,0.609,7.0,30.0,8.0,8.0,2.0,19.0,17.0
9526,Tennessee Tech,26,2015-02-14,@,Jacksonville State,L,68,82,23,55,0.418,4,11,0.364,18,26,0.692,14,38,9,3,3,11,21,26.0,55.0,0.473,7.0,19.0,0.368,23.0,28.0,0.821,4.0,26.0,18.0,7.0,3.0,4.0,19.0
9527,Tennessee Tech,27,2015-02-16,@,East Tennessee State,L,79,87,29,56,0.518,8,16,0.5,13,20,0.65,13,31,17,12,4,18,19,30.0,60.0,0.5,10.0,27.0,0.37,17.0,21.0,0.81,10.0,28.0,18.0,9.0,2.0,15.0,18.0
9528,Tennessee Tech,28,2015-02-21,,Belmont,L,82,88,31,63,0.492,8,24,0.333,12,16,0.75,12,29,17,7,0,9,22,32.0,49.0,0.653,10.0,21.0,0.476,14.0,24.0,0.583,7.0,29.0,13.0,3.0,0.0,12.0,15.0
9529,Tennessee Tech,29,2015-02-26,@,Morehead State,L,73,86,22,50,0.44,3,13,0.231,26,33,0.788,7,24,17,6,1,19,24,28.0,53.0,0.528,4.0,18.0,0.222,26.0,29.0,0.897,8.0,26.0,16.0,12.0,3.0,15.0,25.0
9530,Tennessee Tech,30,2015-02-28,@,Eastern Kentucky,L,67,70,23,59,0.39,10,24,0.417,11,17,0.647,13,36,14,5,4,12,19,25.0,49.0,0.51,5.0,18.0,0.278,15.0,19.0,0.789,2.0,23.0,17.0,7.0,3.0,8.0,14.0
9531,Tennessee-Martin,1,2014-11-14,@,Marquette,L,63,79,22,48,0.458,4,13,0.308,15,26,0.577,11,33,8,3,1,19,19,27.0,56.0,0.482,10.0,23.0,0.435,15.0,23.0,0.652,6.0,22.0,19.0,12.0,4.0,7.0,21.0
9532,Tennessee-Martin,2,2014-11-17,@,Arkansas State,W,75,73,26,55,0.473,8,20,0.4,15,24,0.625,9,26,11,11,0,12,18,26.0,45.0,0.578,6.0,11.0,0.545,15.0,20.0,0.75,4.0,26.0,6.0,6.0,1.0,16.0,18.0
9533,Tennessee-Martin,3,2014-11-20,,NON-FBS-SCHOOL,W,115,29,43,71,0.606,14,29,0.483,15,22,0.682,15,51,31,13,4,6,9,12.0,52.0,0.231,2.0,12.0,0.167,3.0,4.0,0.75,2.0,20.0,7.0,4.0,2.0,21.0,19.0
9534,Tennessee-Martin,4,2014-11-25,@,Bethune-Cookman,W,74,56,22,52,0.423,7,21,0.333,23,26,0.885,9,34,14,7,4,12,24,15.0,43.0,0.349,5.0,12.0,0.417,21.0,29.0,0.724,7.0,26.0,6.0,4.0,0.0,12.0,25.0
9535,Tennessee-Martin,5,2014-11-28,@,Nebraska,L,64,75,23,52,0.442,11,27,0.407,7,7,1.0,5,23,11,10,2,17,18,26.0,55.0,0.473,10.0,23.0,0.435,13.0,16.0,0.813,8.0,29.0,13.0,3.0,3.0,16.0,12.0
9536,Tennessee-Martin,6,2014-12-03,@,Northern Kentucky,W,71,56,27,51,0.529,5,19,0.263,12,17,0.706,10,33,12,3,2,14,16,21.0,50.0,0.42,4.0,19.0,0.211,10.0,14.0,0.714,6.0,20.0,8.0,10.0,3.0,14.0,19.0
9537,Tennessee-Martin,7,2014-12-06,@,Longwood,W,77,67,24,42,0.571,5,12,0.417,24,29,0.828,5,25,8,5,3,12,18,24.0,54.0,0.444,10.0,24.0,0.417,9.0,14.0,0.643,11.0,25.0,8.0,5.0,1.0,12.0,22.0
9538,Tennessee-Martin,8,2014-12-15,@,Illinois-Chicago,W (1 OT),81,78,27,60,0.45,5,14,0.357,22,28,0.786,12,39,18,5,10,12,21,27.0,71.0,0.38,6.0,19.0,0.316,18.0,20.0,0.9,11.0,30.0,17.0,6.0,5.0,6.0,20.0
9539,Tennessee-Martin,9,2014-12-17,@,Illinois State,L,54,64,21,52,0.404,5,20,0.25,7,14,0.5,7,30,11,4,0,10,13,22.0,55.0,0.4,6.0,16.0,0.375,14.0,18.0,0.778,11.0,38.0,11.0,7.0,2.0,10.0,15.0
9540,Tennessee-Martin,10,2014-12-20,,Presbyterian,W,77,60,29,50,0.58,11,21,0.524,8,14,0.571,7,25,22,1,3,3,15,24.0,49.0,0.49,3.0,10.0,0.3,9.0,13.0,0.692,6.0,23.0,20.0,1.0,2.0,5.0,18.0
9541,Tennessee-Martin,11,2014-12-22,@,Butler,L,37,64,16,48,0.333,2,13,0.154,3,8,0.375,6,19,7,6,1,14,13,25.0,51.0,0.49,6.0,20.0,0.3,8.0,12.0,0.667,11.0,34.0,8.0,7.0,3.0,16.0,14.0
9542,Tennessee-Martin,12,2014-12-30,,Maryland-Eastern Shore,L,60,63,22,57,0.386,6,27,0.222,10,12,0.833,8,27,11,5,2,5,13,24.0,47.0,0.511,3.0,11.0,0.273,12.0,16.0,0.75,5.0,30.0,18.0,5.0,3.0,9.0,15.0
9543,Tennessee-Martin,13,2015-01-01,,NON-FBS-SCHOOL,W,84,61,31,70,0.443,4,17,0.235,18,26,0.692,15,37,21,12,3,10,12,23.0,57.0,0.404,4.0,18.0,0.222,11.0,13.0,0.846,10.0,37.0,12.0,5.0,3.0,21.0,20.0
9544,Tennessee-Martin,14,2015-01-08,,Eastern Kentucky,L,58,66,20,49,0.408,5,21,0.238,13,19,0.684,8,32,19,1,0,11,19,20.0,47.0,0.426,4.0,23.0,0.174,22.0,27.0,0.815,4.0,26.0,16.0,7.0,1.0,5.0,16.0
9545,Tennessee-Martin,15,2015-01-10,,Morehead State,W (1 OT),75,72,28,60,0.467,7,16,0.438,12,14,0.857,10,33,16,2,1,10,12,27.0,62.0,0.435,7.0,21.0,0.333,11.0,12.0,0.917,10.0,30.0,12.0,5.0,6.0,7.0,19.0
9546,Tennessee-Martin,16,2015-01-15,@,Tennessee Tech,W,63,60,22,55,0.4,10,23,0.435,9,11,0.818,6,26,12,3,1,9,10,25.0,54.0,0.463,6.0,22.0,0.273,4.0,8.0,0.5,7.0,32.0,14.0,4.0,2.0,9.0,12.0
9547,Tennessee-Martin,17,2015-01-17,,Jacksonville State,W,55,52,22,46,0.478,6,10,0.6,5,13,0.385,6,34,10,4,3,12,11,19.0,54.0,0.352,9.0,22.0,0.409,5.0,10.0,0.5,6.0,30.0,9.0,8.0,3.0,8.0,16.0
9548,Tennessee-Martin,18,2015-01-22,@,Belmont,L,67,72,26,53,0.491,7,22,0.318,8,11,0.727,6,28,7,6,3,18,19,25.0,59.0,0.424,8.0,28.0,0.286,14.0,19.0,0.737,8.0,27.0,12.0,8.0,1.0,10.0,16.0
9549,Tennessee-Martin,19,2015-01-24,,Southeast Missouri State,W,70,53,24,49,0.49,7,13,0.538,15,23,0.652,8,33,10,4,0,10,10,23.0,54.0,0.426,5.0,14.0,0.357,2.0,9.0,0.222,6.0,25.0,11.0,5.0,5.0,10.0,19.0
9550,Tennessee-Martin,20,2015-01-29,,Eastern Illinois,W,81,51,28,46,0.609,11,20,0.55,14,17,0.824,3,36,15,2,1,9,8,18.0,53.0,0.34,9.0,27.0,0.333,6.0,11.0,0.545,3.0,17.0,14.0,6.0,2.0,5.0,13.0
9551,Tennessee-Martin,21,2015-01-31,@,Murray State,L,62,65,23,55,0.418,4,12,0.333,12,16,0.75,10,30,5,4,0,11,18,23.0,56.0,0.411,6.0,18.0,0.333,13.0,18.0,0.722,13.0,36.0,15.0,6.0,5.0,11.0,16.0
9552,Tennessee-Martin,22,2015-02-05,@,Austin Peay,W,76,64,26,49,0.531,8,17,0.471,16,22,0.727,9,33,16,9,1,10,17,21.0,54.0,0.389,8.0,24.0,0.333,14.0,23.0,0.609,10.0,25.0,9.0,4.0,7.0,11.0,17.0
9553,Tennessee-Martin,23,2015-02-07,,SIU Edwardsville,W,64,59,23,51,0.451,6,12,0.5,12,18,0.667,9,34,12,6,4,13,18,19.0,53.0,0.358,9.0,25.0,0.36,12.0,17.0,0.706,9.0,28.0,10.0,3.0,1.0,13.0,18.0
9554,Tennessee-Martin,24,2015-02-12,@,Southeast Missouri State,L,76,98,24,47,0.511,13,24,0.542,15,25,0.6,6,26,11,4,0,17,15,38.0,65.0,0.585,12.0,25.0,0.48,10.0,13.0,0.769,8.0,29.0,15.0,9.0,5.0,6.0,19.0
9555,Tennessee-Martin,25,2015-02-14,,Austin Peay,W,67,61,24,50,0.48,8,20,0.4,11,17,0.647,6,32,10,4,3,7,15,23.0,63.0,0.365,7.0,21.0,0.333,8.0,10.0,0.8,11.0,33.0,10.0,4.0,1.0,5.0,16.0
9556,Tennessee-Martin,26,2015-02-19,@,Eastern Illinois,W (1 OT),75,73,28,62,0.452,9,20,0.45,10,13,0.769,18,43,11,4,1,13,15,26.0,55.0,0.473,10.0,23.0,0.435,11.0,19.0,0.579,4.0,19.0,17.0,5.0,10.0,4.0,15.0
9557,Tennessee-Martin,27,2015-02-21,@,SIU Edwardsville,L,68,76,27,59,0.458,10,25,0.4,4,8,0.5,6,23,15,4,2,12,19,27.0,50.0,0.54,8.0,17.0,0.471,14.0,21.0,0.667,5.0,30.0,15.0,4.0,6.0,13.0,10.0
9558,Tennessee-Martin,28,2015-02-26,@,Tennessee State,W,69,52,24,46,0.522,7,20,0.35,14,21,0.667,9,37,7,1,1,7,14,18.0,52.0,0.346,8.0,16.0,0.5,8.0,15.0,0.533,9.0,26.0,6.0,3.0,0.0,5.0,19.0
9559,Tennessee-Martin,29,2015-02-28,,Murray State,L,67,73,25,58,0.431,7,24,0.292,10,17,0.588,10,32,9,5,1,8,15,28.0,57.0,0.491,8.0,22.0,0.364,9.0,15.0,0.6,8.0,31.0,13.0,4.0,2.0,9.0,17.0
9560,Tennessee-Martin,30,2015-03-05,N,Morehead State,L,65,76,20,54,0.37,9,25,0.36,16,19,0.842,10,30,10,4,1,16,17,27.0,52.0,0.519,6.0,17.0,0.353,16.0,20.0,0.8,6.0,30.0,15.0,10.0,2.0,11.0,16.0
9561,Tennessee-Martin,31,2015-03-19,@,Northwestern State,W,104,79,40,72,0.556,16,28,0.571,8,9,0.889,8,40,20,6,0,6,15,28.0,66.0,0.424,13.0,32.0,0.406,10.0,12.0,0.833,8.0,32.0,17.0,2.0,3.0,10.0,9.0
9562,Tennessee-Martin,32,2015-03-21,@,South Carolina Upstate,W,60,49,17,60,0.283,9,28,0.321,17,21,0.81,13,37,8,11,2,11,17,16.0,54.0,0.296,4.0,33.0,0.121,13.0,18.0,0.722,11.0,37.0,8.0,4.0,5.0,18.0,19.0
9563,Tennessee-Martin,33,2015-03-25,@,Eastern Kentucky,W,70,69,27,54,0.5,9,21,0.429,7,8,0.875,11,41,19,5,0,17,5,26.0,58.0,0.448,15.0,39.0,0.385,2.0,4.0,0.5,2.0,18.0,20.0,11.0,4.0,7.0,11.0
9564,Tennessee-Martin,34,2015-03-31,@,Evansville,L,66,79,24,55,0.436,13,27,0.481,5,7,0.714,6,26,14,4,3,13,8,32.0,56.0,0.571,8.0,19.0,0.421,7.0,8.0,0.875,2.0,27.0,23.0,8.0,2.0,9.0,11.0
9565,Texas,1,2014-11-14,,North Dakota State,W,85,50,30,62,0.484,7,22,0.318,18,21,0.857,10,47,9,7,3,10,16,17.0,62.0,0.274,7.0,29.0,0.241,9.0,17.0,0.529,8.0,28.0,8.0,3.0,2.0,11.0,20.0
9566,Texas,2,2014-11-16,,Alcorn State,W,85,53,32,56,0.571,12,25,0.48,9,18,0.5,13,43,24,4,9,12,10,19.0,64.0,0.297,7.0,19.0,0.368,8.0,11.0,0.727,11.0,20.0,5.0,2.0,3.0,8.0,18.0
9567,Texas,3,2014-11-20,N,Iowa,W,71,57,27,59,0.458,6,17,0.353,11,16,0.688,11,39,12,4,7,14,22,16.0,54.0,0.296,4.0,14.0,0.286,21.0,28.0,0.75,12.0,34.0,11.0,10.0,4.0,14.0,18.0
9568,Texas,4,2014-11-21,N,California,W,71,55,19,49,0.388,3,11,0.273,30,37,0.811,8,43,10,3,10,12,18,20.0,64.0,0.313,3.0,12.0,0.25,12.0,22.0,0.545,9.0,32.0,6.0,6.0,4.0,7.0,28.0
9569,Texas,5,2014-11-25,,Saint Francis (PA),W,78,46,32,56,0.571,7,14,0.5,7,9,0.778,11,43,16,6,8,14,5,18.0,58.0,0.31,5.0,21.0,0.238,5.0,5.0,1.0,5.0,19.0,7.0,8.0,2.0,9.0,14.0
9570,Texas,6,2014-11-30,@,Connecticut,W,55,54,17,46,0.37,7,20,0.35,14,19,0.737,5,28,12,4,8,12,14,17.0,56.0,0.304,3.0,16.0,0.188,17.0,21.0,0.81,9.0,32.0,7.0,3.0,4.0,8.0,15.0
9571,Texas,7,2014-12-02,,UT Arlington,W,63,53,18,60,0.3,5,26,0.192,22,27,0.815,25,48,10,3,13,13,10,20.0,55.0,0.364,7.0,16.0,0.438,6.0,9.0,0.667,8.0,19.0,9.0,5.0,5.0,8.0,23.0
9572,Texas,8,2014-12-05,@,Kentucky,L,51,63,14,47,0.298,4,20,0.2,19,29,0.655,14,38,9,4,1,21,25,21.0,56.0,0.375,1.0,12.0,0.083,20.0,32.0,0.625,12.0,31.0,12.0,9.0,4.0,8.0,26.0
9573,Texas,9,2014-12-13,,Texas State,W,59,27,23,42,0.548,6,13,0.462,7,10,0.7,6,41,15,3,6,19,12,11.0,51.0,0.216,2.0,12.0,0.167,3.0,10.0,0.3,2.0,11.0,5.0,6.0,1.0,8.0,16.0
9574,Texas,10,2014-12-16,,Lipscomb,W,106,61,35,65,0.538,12,24,0.5,24,37,0.649,18,53,24,6,11,9,20,19.0,62.0,0.306,9.0,30.0,0.3,14.0,23.0,0.609,9.0,23.0,11.0,5.0,2.0,11.0,29.0
9575,Texas,11,2014-12-20,,Long Beach State,W,78,68,28,53,0.528,6,17,0.353,16,20,0.8,11,38,15,3,8,15,15,24.0,62.0,0.387,8.0,20.0,0.4,12.0,22.0,0.545,10.0,21.0,10.0,8.0,3.0,9.0,21.0
