Index,Team,G,Date,Site,Opponent,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,oFT,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
9726,Texas A&M,34,2018-03-18,N,North Carolina,W,86,65,31,60,.517,10,24,.417,14,21,.667,7,47,17,5,8,14,13,26,78,.333,6,31,.194,7,7,1.000,9,36,17,7,0,6,20
9727,Texas A&M,35,2018-03-22,N,Michigan,L,72,99,32,67,.478,3,15,.200,5,10,.500,11,31,13,4,4,14,12,39,63,.619,14,24,.583,7,8,.875,2,26,21,12,0,6,15
9728,Texas A&M-Corpus Christi,1,2017-11-10,,NON-FBS-SCHOOL,W,69,68,22,61,.361,3,13,.231,22,31,.710,18,47,14,7,4,16,18,21,61,.344,10,36,.278,16,19,.842,8,28,13,10,3,16,25
9729,Texas A&M-Corpus Christi,2,2017-11-13,@,Baylor,L,46,70,21,58,.362,3,18,.167,1,4,.250,9,26,9,1,2,10,19,25,53,.472,5,19,.263,15,24,.625,12,34,13,4,6,8,13
9730,Texas A&M-Corpus Christi,3,2017-11-15,,Texas-Rio Grande Valley,L (1 OT),75,82,23,51,.451,6,14,.429,23,32,.719,8,35,9,3,2,19,27,21,52,.404,8,30,.267,32,39,.821,7,30,12,11,3,16,29
9731,Texas A&M-Corpus Christi,4,2017-11-19,@,Georgia,L,65,68,24,56,.429,5,14,.357,12,14,.857,8,26,8,16,3,18,25,21,45,.467,5,21,.238,21,29,.724,12,35,12,9,8,23,11
9732,Texas A&M-Corpus Christi,5,2017-11-24,@,UTSA,L,58,72,19,47,.404,7,10,.700,13,25,.520,8,25,9,8,1,25,20,25,47,.532,9,23,.391,13,20,.650,8,30,17,13,4,23,22
9733,Texas A&M-Corpus Christi,6,2017-11-29,@,Texas State,L,53,66,20,54,.370,5,15,.333,8,13,.615,6,21,8,10,2,13,23,22,44,.500,7,20,.350,15,24,.625,12,39,15,5,4,22,12
9734,Texas A&M-Corpus Christi,7,2017-12-01,,NON-FBS-SCHOOL,W,80,42,33,63,.524,4,16,.250,10,13,.769,9,34,14,15,2,11,13,13,47,.277,5,23,.217,11,15,.733,5,24,11,8,2,20,13
9735,Texas A&M-Corpus Christi,8,2017-12-06,@,Texas-Rio Grande Valley,L,78,82,31,58,.534,5,12,.417,11,17,.647,7,31,16,3,3,14,18,30,62,.484,9,21,.429,13,15,.867,5,26,18,6,1,11,15
9736,Texas A&M-Corpus Christi,9,2017-12-15,,NON-FBS-SCHOOL,W,71,55,23,47,.489,5,10,.500,20,34,.588,3,31,14,11,2,13,23,16,46,.348,8,21,.381,15,25,.600,6,27,9,7,1,18,24
9737,Texas A&M-Corpus Christi,10,2017-12-19,@,Mississippi,L,63,85,26,61,.426,7,14,.500,4,6,.667,7,22,19,6,1,14,21,28,52,.538,14,30,.467,15,21,.714,6,26,25,8,10,15,12
9738,Texas A&M-Corpus Christi,11,2017-12-28,@,Central Arkansas,L,69,81,22,53,.415,4,9,.444,21,28,.750,11,34,9,7,2,19,22,26,56,.464,6,17,.353,23,32,.719,10,33,14,8,7,14,20
9739,Texas A&M-Corpus Christi,12,2017-12-30,,Lamar,L,72,77,26,67,.388,6,22,.273,14,17,.824,14,41,12,4,3,12,20,27,55,.491,9,21,.429,14,26,.538,8,33,16,7,2,10,18
9740,Texas A&M-Corpus Christi,13,2018-01-03,,Northwestern State,W,67,65,22,44,.500,1,7,.143,22,28,.786,7,31,11,7,4,17,14,23,55,.418,8,21,.381,11,18,.611,10,26,13,7,2,13,22
9741,Texas A&M-Corpus Christi,14,2018-01-10,,Sam Houston,L,50,82,15,48,.313,4,22,.182,16,26,.615,10,34,8,4,3,20,24,27,59,.458,8,24,.333,20,31,.645,10,34,13,5,1,11,28
9742,Texas A&M-Corpus Christi,15,2018-01-13,@,New Orleans,L,55,61,21,53,.396,3,10,.300,10,17,.588,7,34,9,7,8,19,27,17,51,.333,6,11,.545,21,34,.618,11,31,11,12,5,15,20
9743,Texas A&M-Corpus Christi,16,2018-01-16,@,Nicholls State,L,61,91,19,53,.358,3,14,.214,20,30,.667,10,24,8,8,3,26,25,29,53,.547,10,23,.435,23,31,.742,7,32,20,11,5,21,24
9744,Texas A&M-Corpus Christi,17,2018-01-24,,Abilene Christian,W,80,66,23,45,.511,11,23,.478,23,25,.920,4,30,14,12,2,25,25,18,51,.353,6,23,.261,24,30,.800,6,20,12,11,0,19,22
9745,Texas A&M-Corpus Christi,18,2018-01-27,,Houston Christian,W (1 OT),79,69,30,61,.492,5,14,.357,14,22,.636,10,40,16,9,5,12,18,25,64,.391,9,28,.321,10,16,.625,11,36,14,7,0,13,20
9746,Texas A&M-Corpus Christi,19,2018-01-31,@,Southeastern Louisiana,W,67,54,23,50,.460,7,15,.467,14,14,1.000,5,36,12,3,4,16,18,20,58,.345,8,28,.286,6,12,.500,9,26,15,8,2,11,16
9747,Texas A&M-Corpus Christi,20,2018-02-03,@,Incarnate Word,W,56,51,21,60,.350,3,15,.200,11,16,.688,15,39,6,8,4,14,16,19,51,.373,5,26,.192,8,15,.533,8,30,8,6,6,18,20
9748,Texas A&M-Corpus Christi,21,2018-02-07,@,Sam Houston,L,64,66,23,49,.469,8,18,.444,10,15,.667,6,28,10,4,3,13,19,22,54,.407,12,24,.500,10,16,.625,10,33,18,6,0,13,18
9749,Texas A&M-Corpus Christi,22,2018-02-10,,New Orleans,L,53,62,17,45,.378,5,17,.294,14,18,.778,6,33,10,2,3,15,21,19,47,.404,6,18,.333,18,27,.667,5,27,15,6,2,7,17
9750,Texas A&M-Corpus Christi,23,2018-02-14,,Stephen F. Austin,L,68,87,22,55,.400,7,18,.389,17,22,.773,7,27,16,4,2,18,25,24,50,.480,9,18,.500,30,41,.732,8,34,19,10,3,11,19
9751,Texas A&M-Corpus Christi,24,2018-02-17,@,Lamar,L,76,79,29,57,.509,8,19,.421,10,13,.769,8,28,16,3,3,8,18,30,56,.536,7,21,.333,12,18,.667,6,28,20,1,1,7,17
9752,Texas A&M-Corpus Christi,25,2018-02-22,@,Abilene Christian,W,76,67,29,58,.500,0,9,.000,18,22,.818,8,34,5,10,2,13,22,23,54,.426,4,24,.167,17,27,.630,8,29,7,8,1,16,21
9753,Texas A&M-Corpus Christi,26,2018-02-24,,Incarnate Word,L,62,69,22,56,.393,5,20,.250,13,19,.684,10,29,8,9,5,13,19,22,50,.440,11,21,.524,14,18,.778,7,32,16,6,0,17,16
9754,Texas A&M-Corpus Christi,27,2018-02-28,,McNeese State,W,82,70,31,63,.492,8,19,.421,12,14,.857,8,41,15,4,2,13,7,30,68,.441,7,26,.269,3,4,.750,3,24,13,9,3,10,14
9755,Texas A&M-Corpus Christi,28,2018-03-03,@,Houston Christian,W,92,87,31,61,.508,7,14,.500,23,35,.657,10,35,11,4,2,13,30,28,60,.467,9,19,.474,22,41,.537,16,40,10,5,1,13,23
9756,Texas A&M-Corpus Christi,29,2018-03-07,N,New Orleans,L,76,83,23,55,.418,4,16,.250,26,33,.788,7,24,7,8,2,14,29,28,49,.571,4,9,.444,23,35,.657,10,36,14,6,3,21,25
9757,Texas Southern,1,2017-11-10,@,Gonzaga,L,69,97,26,72,.361,4,21,.190,13,23,.565,13,32,5,9,3,10,21,35,72,.486,11,25,.440,16,22,.727,15,50,21,8,2,14,23
9758,Texas Southern,2,2017-11-12,@,Washington State,L (1 OT),84,86,29,59,.492,14,32,.438,12,18,.667,4,42,15,6,5,18,24,25,76,.329,15,46,.326,21,29,.724,15,44,13,6,1,10,21
9759,Texas Southern,3,2017-11-16,@,Ohio State,L,64,82,22,53,.415,6,22,.273,14,15,.933,4,26,12,5,3,16,17,30,65,.462,9,28,.321,13,16,.813,11,37,19,5,4,10,17
9760,Texas Southern,4,2017-11-18,@,Syracuse,L,67,80,22,49,.449,8,21,.381,15,22,.682,3,21,16,5,2,10,20,26,57,.456,8,24,.333,20,30,.667,14,32,21,8,4,10,19
9761,Texas Southern,5,2017-11-21,@,Kansas,L,71,114,26,71,.366,12,32,.375,7,13,.538,14,32,12,5,4,12,13,43,78,.551,19,36,.528,9,13,.692,16,47,27,6,7,7,13
9762,Texas Southern,6,2017-11-24,@,Clemson,L,77,84,26,64,.406,7,29,.241,18,20,.900,9,24,12,7,2,10,22,30,49,.612,7,18,.389,17,24,.708,6,36,14,3,4,18,22
9763,Texas Southern,7,2017-11-30,@,Oakland,L,87,97,33,71,.465,7,22,.318,14,17,.824,8,33,13,4,8,14,21,34,67,.507,7,20,.350,22,26,.846,7,36,26,8,8,8,14
9764,Texas Southern,8,2017-12-02,@,Toledo,L,69,71,23,61,.377,8,18,.444,15,16,.938,8,39,10,7,5,18,15,25,58,.431,10,27,.370,11,17,.647,4,30,18,3,4,14,15
9765,Texas Southern,9,2017-12-11,@,Oregon,L,68,74,24,61,.393,7,25,.280,13,14,.929,4,28,8,3,2,9,17,25,59,.424,8,25,.320,16,22,.727,9,38,15,5,6,12,16
9766,Texas Southern,10,2017-12-14,@,Baylor,L,68,99,24,59,.407,7,19,.368,13,17,.765,12,25,12,6,2,14,15,41,62,.661,10,18,.556,7,13,.538,8,29,22,7,6,11,16
9767,Texas Southern,11,2017-12-16,@,Wyoming,L,66,72,22,61,.361,10,24,.417,12,21,.571,10,33,7,8,3,13,24,22,57,.386,9,31,.290,19,26,.731,13,43,16,2,5,17,19
9768,Texas Southern,12,2017-12-18,@,TCU,L,72,91,27,61,.443,7,20,.350,11,17,.647,5,25,13,1,5,10,18,34,78,.436,6,19,.316,17,23,.739,22,47,24,6,1,8,15
9769,Texas Southern,13,2017-12-23,@,Brigham Young,L,52,73,18,50,.360,5,15,.333,11,19,.579,8,34,7,5,4,17,19,27,63,.429,6,19,.316,13,21,.619,10,34,19,8,2,7,15
9770,Texas Southern,14,2018-01-01,,Southern,W,78,66,27,64,.422,15,38,.395,9,16,.563,10,40,14,4,10,10,17,23,67,.343,7,16,.438,13,18,.722,9,39,10,4,2,9,16
9771,Texas Southern,15,2018-01-03,,Alcorn State,W,85,70,25,59,.424,9,23,.391,26,32,.813,16,44,15,6,2,16,15,27,56,.482,9,24,.375,7,11,.636,2,18,11,4,3,13,24
9772,Texas Southern,16,2018-01-06,,Prairie View,W,100,94,28,58,.483,11,27,.407,33,43,.767,11,39,13,5,7,16,26,34,71,.479,13,28,.464,13,27,.481,9,27,13,5,5,6,30
9773,Texas Southern,17,2018-01-13,@,Jackson State,L (1 OT),80,85,24,61,.393,6,26,.231,26,37,.703,7,41,10,2,1,9,29,29,71,.408,8,26,.308,19,34,.559,12,43,14,1,3,10,32
9774,Texas Southern,18,2018-01-15,@,Grambling,L,78,79,21,52,.404,3,15,.200,33,43,.767,9,34,7,5,5,17,17,31,71,.437,4,11,.364,13,18,.722,10,34,13,7,2,17,34
9775,Texas Southern,19,2018-01-20,,Mississippi Valley State,W,91,77,34,53,.642,7,11,.636,16,27,.593,5,38,21,5,9,23,15,27,67,.403,10,26,.385,13,17,.765,5,26,11,10,3,16,30
9776,Texas Southern,20,2018-01-22,,Arkansas-Pine Bluff,L,72,74,21,57,.368,3,16,.188,27,39,.692,14,41,7,7,1,15,16,25,60,.417,8,22,.364,16,20,.800,6,28,12,5,8,12,26
9777,Texas Southern,21,2018-01-27,@,Alabama A&M,W,58,56,21,50,.420,4,13,.308,12,19,.632,2,25,9,10,3,13,16,21,53,.396,5,15,.333,9,22,.409,11,39,6,5,5,19,25
9778,Texas Southern,22,2018-01-29,@,Alabama State,W,97,82,27,56,.482,7,15,.467,36,48,.750,14,40,10,4,2,10,15,32,71,.451,6,19,.316,12,19,.632,12,29,12,7,5,9,30
9779,Texas Southern,23,2018-02-03,@,Prairie View,L,82,96,27,49,.551,4,13,.308,24,32,.750,9,25,4,2,0,13,20,33,55,.600,10,22,.455,20,23,.870,6,26,24,5,1,7,26
9780,Texas Southern,24,2018-02-10,,Jackson State,W,86,75,28,58,.483,5,17,.294,25,40,.625,6,30,17,6,3,5,15,25,59,.424,8,20,.400,17,23,.739,7,29,11,3,4,9,26
9781,Texas Southern,25,2018-02-12,,Grambling,L,55,78,21,55,.382,3,16,.188,10,17,.588,7,21,10,8,4,17,17,31,63,.492,3,9,.333,13,19,.684,15,43,10,4,4,17,18
9782,Texas Southern,26,2018-02-17,@,Mississippi Valley State,W,72,71,23,58,.397,10,30,.333,16,22,.727,7,31,14,4,3,11,11,30,63,.476,7,19,.368,4,8,.500,8,36,16,3,3,9,19
9783,Texas Southern,27,2018-02-19,@,Arkansas-Pine Bluff,L,61,62,22,48,.458,6,18,.333,11,21,.524,8,26,11,5,4,10,12,26,53,.491,2,7,.286,8,10,.800,9,31,13,6,8,12,14
9784,Texas Southern,28,2018-02-24,,Alabama A&M,W,106,71,39,63,.619,16,25,.640,12,14,.857,9,29,23,6,5,5,10,29,58,.500,8,18,.444,5,6,.833,6,20,16,4,2,12,12
9785,Texas Southern,29,2018-02-26,,Alabama State,W,95,77,32,65,.492,13,31,.419,18,24,.750,10,35,16,6,6,8,14,30,72,.417,8,19,.421,9,15,.600,17,36,16,4,5,8,21
9786,Texas Southern,30,2018-03-01,@,Southern,W,90,88,33,67,.493,7,14,.500,17,26,.654,8,33,9,9,4,11,18,34,76,.447,6,13,.462,14,24,.583,18,44,20,6,5,14,24
9787,Texas Southern,31,2018-03-03,@,Alcorn State,W,78,71,22,66,.333,6,24,.250,28,33,.848,12,38,13,8,1,5,11,28,60,.467,4,17,.235,11,15,.733,4,33,20,5,3,13,19
9788,Texas Southern,32,2018-03-06,,Alabama State,W,90,76,25,52,.481,7,14,.500,33,46,.717,7,41,15,4,6,13,19,30,74,.405,9,25,.360,7,22,.318,14,32,16,3,5,12,28
9789,Texas Southern,33,2018-03-09,N,Prairie View,W,88,74,30,62,.484,12,25,.480,16,23,.696,8,37,17,7,6,11,21,25,63,.397,6,20,.300,18,29,.621,14,39,10,7,3,13,19
9790,Texas Southern,34,2018-03-10,N,Arkansas-Pine Bluff,W,84,69,26,44,.591,10,21,.476,22,26,.846,5,33,20,6,4,15,19,25,63,.397,3,14,.214,16,24,.667,13,27,11,7,0,8,19
9791,Texas Southern,35,2018-03-14,N,North Carolina Central,W,64,46,21,57,.368,6,24,.250,16,19,.842,11,38,9,7,8,14,11,21,69,.304,0,14,.000,4,6,.667,17,39,10,5,2,15,18
9792,Texas Southern,36,2018-03-16,N,Xavier,L,83,102,26,65,.400,8,25,.320,23,27,.852,7,26,12,10,3,11,21,35,64,.547,11,24,.458,21,32,.656,8,36,19,6,10,13,22
9793,Texas State,1,2017-11-12,@,Air Force,L,57,65,20,44,.455,5,13,.385,12,17,.706,6,31,8,4,3,19,14,25,60,.417,8,20,.400,7,9,.778,10,29,16,11,3,10,21
9794,Texas State,2,2017-11-15,,UTSA,L,78,79,25,62,.403,10,25,.400,18,31,.581,13,39,13,3,6,9,16,28,61,.459,11,28,.393,12,16,.750,5,31,11,1,5,11,26
9795,Texas State,3,2017-11-18,,Texas-Rio Grande Valley,W,75,58,25,55,.455,3,15,.200,22,30,.733,13,39,11,6,1,18,18,21,54,.389,5,17,.294,11,20,.550,6,23,9,11,4,17,24
9796,Texas State,4,2017-11-22,N,Arkansas-Pine Bluff,W,71,54,25,51,.490,8,19,.421,13,20,.650,13,32,14,5,2,13,20,19,43,.442,2,11,.182,14,20,.700,7,22,7,3,2,12,22
9797,Texas State,5,2017-11-24,N,Canisius,L,62,68,20,50,.400,6,18,.333,16,23,.696,11,33,9,6,1,16,14,25,50,.500,5,20,.250,13,18,.722,5,24,13,9,3,13,20
9798,Texas State,6,2017-11-25,@,Pacific,W,85,78,29,47,.617,10,16,.625,17,20,.850,8,24,19,3,3,16,20,30,49,.612,4,11,.364,14,19,.737,5,15,20,9,5,11,21
9799,Texas State,7,2017-11-29,,Texas A&M-Corpus Christi,W,66,53,22,44,.500,7,20,.350,15,24,.625,12,39,15,5,4,22,12,20,54,.370,5,15,.333,8,13,.615,6,21,8,10,2,13,23
9800,Texas State,8,2017-12-02,@,Houston Christian,L,52,71,18,59,.305,2,20,.100,14,19,.737,11,24,4,3,1,11,15,28,51,.549,4,14,.286,11,13,.846,10,37,15,5,5,18,18
9801,Texas State,9,2017-12-06,,NON-FBS-SCHOOL,W,100,50,37,65,.569,8,19,.421,18,37,.486,14,37,30,20,3,10,18,19,46,.413,6,19,.316,6,12,.500,6,25,10,6,3,34,29
9802,Texas State,10,2017-12-09,@,Abilene Christian,L,68,72,26,56,.464,6,16,.375,10,17,.588,7,33,13,3,3,11,17,26,58,.448,10,29,.345,10,17,.588,6,25,16,4,7,9,15
9803,Texas State,11,2017-12-17,@,Colorado State,L,58,66,17,45,.378,6,23,.261,18,26,.692,5,28,9,7,2,15,25,18,44,.409,6,17,.353,24,30,.800,3,27,13,8,4,12,20
9804,Texas State,12,2017-12-19,,NON-FBS-SCHOOL,W,85,43,36,77,.468,4,18,.222,9,18,.500,18,63,21,6,7,9,14,13,64,.203,6,31,.194,11,16,.688,5,29,8,3,7,14,12
9805,Texas State,13,2017-12-22,@,Rice,W,74,66,24,51,.471,5,18,.278,21,28,.750,6,29,14,8,1,8,17,24,51,.471,9,24,.375,9,15,.600,6,28,13,3,1,17,24
9806,Texas State,14,2017-12-29,@,Appalachian State,L,62,66,23,50,.460,1,9,.111,15,23,.652,6,33,13,5,2,8,24,20,54,.370,11,31,.355,15,22,.682,12,32,12,4,4,10,19
9807,Texas State,15,2017-12-31,@,Coastal Carolina,W,53,48,19,42,.452,5,18,.278,10,17,.588,4,26,7,5,1,16,21,15,46,.326,1,17,.059,17,25,.680,7,28,7,9,3,16,15
9808,Texas State,16,2018-01-04,,South Alabama,W,72,69,28,62,.452,7,22,.318,9,12,.750,14,36,20,6,2,12,16,23,54,.426,9,26,.346,14,15,.933,5,26,13,6,4,14,16
9809,Texas State,17,2018-01-06,,Troy,W,57,56,24,55,.436,6,17,.353,3,4,.750,11,31,15,8,6,15,14,20,58,.345,7,25,.280,9,9,1.000,11,30,8,9,5,15,11
9810,Texas State,18,2018-01-11,@,Arkansas State,W,73,67,27,53,.509,8,20,.400,11,17,.647,6,23,12,6,3,7,14,27,58,.466,6,23,.261,7,11,.636,13,29,11,1,4,13,14
9811,Texas State,19,2018-01-13,@,Little Rock,W,72,70,29,61,.475,9,20,.450,5,9,.556,12,25,18,3,2,8,15,26,45,.578,5,12,.417,13,17,.765,7,25,13,4,4,13,14
9812,Texas State,20,2018-01-18,,Louisiana-Monroe,W,55,52,19,47,.404,9,24,.375,8,12,.667,8,33,14,0,3,14,12,20,53,.377,7,25,.280,5,9,.556,9,28,9,6,1,10,14
9813,Texas State,21,2018-01-20,,Louisiana,L,55,80,19,59,.322,3,13,.231,14,25,.560,14,35,11,5,2,16,13,29,59,.492,13,25,.520,9,12,.750,9,37,19,7,8,13,23
9814,Texas State,22,2018-01-25,@,Georgia Southern,W,62,61,20,49,.408,10,25,.400,12,17,.706,6,29,16,6,2,13,15,24,55,.436,2,21,.095,11,17,.647,8,30,9,9,3,12,14
9815,Texas State,23,2018-01-27,@,Georgia State,L,50,54,20,57,.351,2,16,.125,8,8,1.000,11,32,8,11,2,10,11,23,47,.489,4,16,.250,4,9,.444,5,28,10,5,6,16,10
9816,Texas State,24,2018-02-01,,Coastal Carolina,L (1 OT),54,56,17,51,.333,5,25,.200,15,20,.750,11,37,11,9,4,17,14,19,56,.339,7,24,.292,11,14,.786,9,29,12,6,5,16,19
9817,Texas State,25,2018-02-03,,Appalachian State,L,56,59,19,46,.413,5,13,.385,13,17,.765,4,23,12,6,2,10,18,22,48,.458,4,19,.211,11,17,.647,6,27,8,3,5,11,12
9818,Texas State,26,2018-02-10,@,UT Arlington,L (1 OT),68,70,23,63,.365,9,24,.375,13,24,.542,12,38,14,5,2,10,21,25,56,.446,6,23,.261,14,25,.560,11,41,13,7,8,14,22
9819,Texas State,27,2018-02-15,@,Louisiana,L,63,73,23,57,.404,7,21,.333,10,15,.667,7,24,10,1,5,10,16,26,57,.456,3,14,.214,18,19,.947,9,32,15,6,5,8,15
9820,Texas State,28,2018-02-17,@,Louisiana-Monroe,L,71,79,30,61,.492,6,22,.273,5,7,.714,8,31,17,3,4,11,15,30,55,.545,11,25,.440,8,11,.727,2,22,15,6,1,9,12
9821,Texas State,29,2018-02-22,,Georgia State,L,50,77,13,48,.271,8,24,.333,16,30,.533,7,27,11,4,5,10,19,28,57,.491,10,24,.417,11,13,.846,7,34,14,7,6,8,21
9822,Texas State,30,2018-02-24,,Georgia Southern,L,77,81,28,54,.519,12,29,.414,9,14,.643,8,33,16,0,2,12,18,28,51,.549,10,22,.455,15,22,.682,2,24,15,6,4,4,16
9823,Texas State,31,2018-03-02,,UT Arlington,L,82,85,26,52,.500,12,25,.480,18,26,.692,7,31,18,7,2,16,19,30,63,.476,8,21,.381,17,22,.773,12,34,15,11,3,12,20
9824,Texas State,32,2018-03-07,N,Coastal Carolina,W,73,66,22,57,.386,7,27,.259,22,26,.846,13,34,13,2,2,10,16,24,59,.407,7,22,.318,11,14,.786,12,32,11,5,5,10,20
9825,Texas State,33,2018-03-09,N,Louisiana,L,54,80,20,52,.385,3,14,.214,11,18,.611,5,24,12,8,2,14,12,31,59,.525,14,27,.519,4,6,.667,6,33,23,7,2,13,15
9826,Texas Tech,1,2017-11-10,,South Alabama,W,75,50,27,56,.482,5,20,.250,16,22,.727,10,37,15,11,3,18,19,14,46,.304,7,20,.350,15,30,.500,8,27,6,9,2,24,22
9827,Texas Tech,2,2017-11-14,,Maine,W,83,44,29,57,.509,10,18,.556,15,19,.789,6,36,19,10,8,11,14,14,57,.246,3,21,.143,13,15,.867,6,24,9,6,2,16,18
9828,Texas Tech,3,2017-11-18,N,Boston College,W,75,64,27,61,.443,4,16,.250,17,24,.708,11,30,8,6,6,10,21,23,53,.434,3,19,.158,15,22,.682,8,31,9,2,4,18,22
9829,Texas Tech,4,2017-11-19,N,Northwestern,W,85,49,29,48,.604,10,19,.526,17,21,.810,6,34,14,11,3,15,24,12,45,.267,6,23,.261,19,27,.704,6,19,6,5,0,17,18
9830,Texas Tech,5,2017-11-22,,Wofford,W,79,56,27,57,.474,7,20,.350,18,26,.692,6,28,17,12,3,13,11,21,54,.389,5,20,.250,9,12,.750,7,27,7,4,2,21,26
9831,Texas Tech,6,2017-11-25,,Savannah State,W,103,69,39,74,.527,8,25,.320,17,21,.810,17,45,31,10,5,11,14,23,64,.359,10,41,.244,13,19,.684,8,23,11,5,2,16,19
9832,Texas Tech,7,2017-11-30,N,Seton Hall,L,79,89,30,63,.476,6,18,.333,13,16,.813,10,31,15,6,4,14,22,30,59,.508,11,20,.550,18,26,.692,12,30,18,7,4,13,18
9833,Texas Tech,8,2017-12-05,,Nevada,W (1 OT),82,76,26,62,.419,4,16,.250,26,38,.684,9,34,8,10,5,12,14,25,59,.424,12,30,.400,14,17,.824,4,31,13,8,2,20,27
9834,Texas Tech,9,2017-12-13,,Kennesaw State,W,82,53,32,62,.516,6,16,.375,12,21,.571,17,41,18,7,4,14,20,14,46,.304,5,16,.313,20,28,.714,4,20,9,7,2,15,22
9835,Texas Tech,10,2017-12-16,,Rice,W,73,53,31,63,.492,4,16,.250,7,21,.333,10,30,23,15,7,9,20,17,44,.386,10,25,.400,9,15,.600,7,30,10,5,3,25,20
9836,Texas Tech,11,2017-12-19,,Florida Atlantic,W,90,54,32,65,.492,14,26,.538,12,18,.667,8,35,20,12,4,8,10,21,58,.362,7,21,.333,5,9,.556,9,30,9,2,3,19,15
9837,Texas Tech,12,2017-12-22,,Abilene Christian,W,74,47,25,49,.510,7,18,.389,17,34,.500,8,40,16,4,4,12,10,18,61,.295,4,20,.200,7,7,1.000,5,29,6,5,0,10,26
9838,Texas Tech,13,2017-12-29,,Baylor,W,77,53,26,52,.500,9,22,.409,16,21,.762,15,36,18,5,2,15,17,19,51,.373,3,12,.250,12,16,.750,6,17,3,7,4,14,20
9839,Texas Tech,14,2018-01-02,@,Kansas,W,85,73,29,67,.433,6,24,.250,21,25,.840,15,41,14,9,1,9,18,25,55,.455,6,26,.231,17,23,.739,8,27,10,7,2,15,19
9840,Texas Tech,15,2018-01-06,,Kansas State,W,74,58,24,41,.585,6,17,.353,20,26,.769,5,27,12,11,3,14,21,20,42,.476,4,13,.308,14,23,.609,5,18,7,9,1,15,22
9841,Texas Tech,16,2018-01-09,@,Oklahoma,L,65,75,25,67,.373,6,25,.240,9,14,.643,10,42,9,4,9,13,16,25,61,.410,7,22,.318,18,21,.857,4,34,13,7,10,10,14
9842,Texas Tech,17,2018-01-13,,West Virginia,W,72,71,22,44,.500,4,15,.267,24,28,.857,4,26,9,3,4,12,19,23,59,.390,11,28,.393,14,19,.737,10,28,10,5,1,12,27
9843,Texas Tech,18,2018-01-17,@,Texas,L,58,67,21,55,.382,7,27,.259,9,15,.600,9,30,11,8,1,9,19,23,45,.511,6,15,.400,15,21,.714,5,30,9,4,6,15,12
9844,Texas Tech,19,2018-01-20,@,Iowa State,L,52,70,20,59,.339,6,26,.231,6,10,.600,13,34,14,1,4,14,13,27,57,.474,8,21,.381,8,11,.727,8,31,13,6,7,10,13
9845,Texas Tech,20,2018-01-23,,Oklahoma State,W,75,70,22,52,.423,10,19,.526,21,33,.636,11,27,13,9,3,14,19,25,54,.463,7,17,.412,13,19,.684,8,27,10,6,6,19,29
9846,Texas Tech,21,2018-01-27,@,South Carolina,W,70,63,20,47,.426,7,16,.438,23,28,.821,10,27,10,7,5,14,24,19,51,.373,5,26,.192,20,27,.741,12,30,13,6,0,15,27
9847,Texas Tech,22,2018-01-31,,Texas,W (1 OT),73,71,22,52,.423,5,17,.294,24,37,.649,6,35,11,6,6,14,23,24,65,.369,10,27,.370,13,26,.500,10,35,14,9,8,13,29
9848,Texas Tech,23,2018-02-03,@,TCU,W,83,71,28,55,.509,10,22,.455,17,21,.810,6,24,17,6,8,11,20,25,51,.490,6,12,.500,15,24,.625,10,31,19,6,3,17,20
9849,Texas Tech,24,2018-02-07,,Iowa State,W,76,58,29,59,.492,2,11,.182,16,19,.842,8,29,15,7,5,8,16,22,57,.386,4,14,.286,10,17,.588,14,34,8,5,3,15,24
9850,Texas Tech,25,2018-02-10,@,Kansas State,W,66,47,24,53,.453,7,15,.467,11,16,.688,4,30,15,13,2,11,21,13,45,.289,3,17,.176,18,25,.720,7,32,7,7,4,18,18
9851,Texas Tech,26,2018-02-13,,Oklahoma,W,88,78,30,62,.484,11,21,.524,17,25,.680,9,27,15,7,3,9,18,26,56,.464,7,22,.318,19,25,.760,7,30,9,5,4,14,25
9852,Texas Tech,27,2018-02-17,@,Baylor,L,57,59,20,51,.392,3,14,.214,14,18,.778,10,35,14,7,7,17,23,18,54,.333,3,13,.231,20,29,.690,11,29,12,7,6,12,19
9853,Texas Tech,28,2018-02-21,@,Oklahoma State,L,71,79,25,60,.417,9,23,.391,12,16,.750,12,26,13,6,2,12,22,24,46,.522,11,22,.500,20,25,.800,9,28,13,5,4,17,18
9854,Texas Tech,29,2018-02-24,,Kansas,L,72,74,24,56,.429,8,24,.333,16,23,.696,13,32,12,4,2,8,15,26,52,.500,11,25,.440,11,16,.688,4,25,12,4,5,10,18
9855,Texas Tech,30,2018-02-26,@,West Virginia,L,74,84,24,55,.436,10,24,.417,16,25,.640,15,37,11,2,3,13,22,29,59,.492,10,23,.435,16,27,.593,8,23,16,9,4,5,20
9856,Texas Tech,31,2018-03-03,,TCU,W,79,75,25,50,.500,6,13,.462,23,29,.793,3,25,11,5,6,10,20,26,64,.406,5,23,.217,18,23,.783,11,33,11,6,4,11,23
